,files,make,model,year,id
35823,Lincoln_Navigator_2011_57_18_310_54_8_78_78_208_14_RWD_7_4_SUV_AHs.jpg,Lincoln,Navigator,2011,AHs.jpg
49752,Volkswagen_Golf_2015_20_15_170_18_4_70_57_167_25_FWD_5_2_2dr_AHs.jpg,Volkswagen,Golf,2015,AHs.jpg
22027,Ford_Edge_2015_30_18_240_20_4_75_68_188_20_AWD_5_4_SUV_AHx.jpg,Ford,Edge,2015,AHx.jpg
48690,Chrysler_Pacifica_2005_27_17_250_35_6_79_66_198_17_AWD_5_4_Station Wagon_AIE.jpg,Chrysler,Pacifica,2005,AIE.jpg
18310,Mercedes-Benz_E Class_2019_80_19_420_30_6_73_56_190_20_AWD_4_2_Convertible_AIF.jpg,Mercedes-Benz,E Class,2019,AIF.jpg
62039,MINI_Clubman_2017_25_16_130_15_3_70_56_168_22_AWD_5_4_4dr_AII.jpg,MINI,Clubman,2017,AII.jpg
59837,BMW_6-Series_2010_85_18_360_48_8_73_54_190_14_RWD_4_2_Convertible_AIJ.jpg,BMW,6-Series,2010,AIJ.jpg
32343,Volkswagen_Tiguan_2019_25_17_180_20_4_72_66_185_21_AWD_5_4_SUV_AIM.jpg,Volkswagen,Tiguan,2019,AIM.jpg
45085,Audi_A3_2019_38_17_180_20_4_70_55_174_26_FWD_4_2_Convertible_AIP.jpg,Audi,A3,2019,AIP.jpg
13557,Audi_A7_2012_59_18_310_30_6_75_55_195_18_AWD_4_4_4dr_AIR.jpg,Audi,A7,2012,AIR.jpg
58952,Land Rover_Range Rover_2011_78_19_370_50_8_80_73_195_12_4WD_5_4_SUV_AIY.jpg,Land Rover,Range Rover,2011,AIY.jpg
46337,GMC_Terrain_2020_39_19_250_20_4_72_65_182_21_AWD_5_4_SUV_AIZ.jpg,GMC,Terrain,2020,AIZ.jpg
31455,Ford_Mustang_2016_35_18_310_23_4_75_54_188_nan_RWD_4_2_Convertible_AIc.jpg,Ford,Mustang,2016,AIc.jpg
40318,Cadillac_Escalade_2017_73_20_420_62_8_80_74_nan_15_RWD_7_4_SUV_AId.jpg,Cadillac,Escalade,2017,AId.jpg
10278,INFINITI_Q60_2014_48_18_320_37_6_72_55_183_18_RWD_4_2_Convertible_AIe.jpg,INFINITI,Q60,2014,AIe.jpg
11506,Porsche_Panamera_2017_89_19_330_30_6_76_56_198_nan_AWD_4_4_4dr_AIh.jpg,Porsche,Panamera,2017,AIh.jpg
60719,Mazda_MAZDA3_2011_17_16_140_20_4_69_57_180_24_FWD_5_4_4dr_AIv.jpg,Mazda,MAZDA3,2011,AIv.jpg
44637,Lincoln_MKT_2012_46_19_350_35_6_76_67_207_16_AWD_7_4_4dr_AIw.jpg,Lincoln,MKT,2012,AIw.jpg
24416,Acura_RLX_2019_61_19_370_35_6_74_57_198_28_AWD_5_4_4dr_AIw.jpg,Acura,RLX,2019,AIw.jpg
47275,BMW_6-Series_2015_83_18_310_30_6_74_53_192_20_RWD_4_2_Convertible_AIy.jpg,BMW,6-Series,2015,AIy.jpg
45191,Jeep_Renegade_2019_25_17_180_24_4_74_66_166_21_4WD_5_4_SUV_AIy.jpg,Jeep,Renegade,2019,AIy.jpg
5056,Subaru_BRZ_2014_28_17_200_20_4_69_50_166_25_RWD_4_2_2dr_AIz.jpg,Subaru,BRZ,2014,AIz.jpg
33843,BMW_7-Series_2017_89_18_320_20_4_74_58_206_nan_AWD_5_4_4dr_AJB.jpg,BMW,7-Series,2017,AJB.jpg
21808,Mazda_MAZDA3_2013_23_17_150_20_4_69_57_180_28_FWD_5_4_4dr_AJD.jpg,Mazda,MAZDA3,2013,AJD.jpg
49040,FIAT_500L_2016_20_16_160_14_4_69_65_167_25_FWD_5_4_4dr_AJG.jpg,FIAT,500L,2016,AJG.jpg
13258,Kia_Soul_2012_19_18_160_20_4_70_63_161_23_FWD_5_4_4dr_AJK.jpg,Kia,Soul,2012,AJK.jpg
24628,Chevrolet_Camaro_2011_29_18_310_36_6_75_54_190_17_RWD_4_2_Convertible_AJK.jpg,Chevrolet,Camaro,2011,AJK.jpg
45934,Volkswagen_Atlas_2019_30_18_230_20_4_78_70_198_22_FWD_7_4_SUV_AJM.jpg,Volkswagen,Atlas,2019,AJM.jpg
51887,Mazda_CX-3_2016_26_18_140_20_4_69_60_168_27_AWD_5_4_SUV_AJN.jpg,Mazda,CX-3,2016,AJN.jpg
36253,Porsche_Panamera_2015_78_18_310_36_6_76_55_197_18_RWD_4_4_4dr_AJO.jpg,Porsche,Panamera,2015,AJO.jpg
18591,Subaru_Legacy_2012_20_16_170_25_4_71_59_186_23_AWD_5_4_4dr_AJT.jpg,Subaru,Legacy,2012,AJT.jpg
16652,Land Rover_Range Rover Sport_2015_92_21_510_50_8_78_70_191_14_4WD_5_4_SUV_AJV.jpg,Land Rover,Range Rover Sport,2015,AJV.jpg
20984,Chevrolet_Malibu_2012_22_17_160_24_4_70_57_191_22_FWD_5_4_4dr_AJW.jpg,Chevrolet,Malibu,2012,AJW.jpg
31986,Toyota_Tundra_2011_29_18_310_46_8_79_75_nan_15_RWD_6_4_Pickup_AJX.jpg,Toyota,Tundra,2011,AJX.jpg
20731,Toyota_Avalon_2014_39_18_260_35_6_72_57_195_21_FWD_5_4_4dr_AJX.jpg,Toyota,Avalon,2014,AJX.jpg
27229,Buick_Encore_2013_25_18_130_14_4_69_65_168_23_AWD_5_4_SUV_AJZ.jpg,Buick,Encore,2013,AJZ.jpg
31378,Audi_Q5_2016_40_18_220_20_4_74_65_182_20_AWD_5_4_SUV_AJZ.jpg,Audi,Q5,2016,AJZ.jpg
62307,Chevrolet_Camaro_2017_31_18_270_20_4_74_52_188_20_RWD_4_2_Convertible_AJa.jpg,Chevrolet,Camaro,2017,AJa.jpg
29958,Lexus_ES_2012_36_17_260_35_6_71_56_191_19_FWD_5_4_4dr_AJb.jpg,Lexus,ES,2012,AJb.jpg
36947,Kia_Optima_2017_25_17_180_24_4_73_57_191_nan_FWD_5_4_4dr_AJe.jpg,Kia,Optima,2017,AJe.jpg
24188,Ford_Ranger_2005_19_15_140_30_6_69_66_nan_18_RWD_3_2_Pickup_AJe.jpg,Ford,Ranger,2005,AJe.jpg
40748,Audi_A7_2017_76_20_340_30_6_75_55_196_nan_AWD_4_4_4dr_AJh.jpg,Audi,A7,2017,AJh.jpg
15672,GMC_Yukon_2011_53_20_400_62_8_79_76_nan_14_RWD_7_4_SUV_AJi.jpg,GMC,Yukon,2011,AJi.jpg
61367,Volkswagen_Passat_2012_27_17_140_20_4_72_58_191_30_FWD_5_4_4dr_AJk.jpg,Volkswagen,Passat,2012,AJk.jpg
15351,Nissan_Leaf_2013_28_16_100_nan_nan_69_61_175_nan_FWD_5_4_4dr_AJk.jpg,Nissan,Leaf,2013,AJk.jpg
24807,Mercedes-Benz_CLS Class_2012_73_18_400_46_8_74_55_194_16_AWD_4_4_4dr_AJm.jpg,Mercedes-Benz,CLS Class,2012,AJm.jpg
18159,MINI_Cooper Countryman_2015_35_18_200_16_4_70_61_161_25_AWD_5_4_SUV_AJn.jpg,MINI,Cooper Countryman,2015,AJn.jpg
20333,Toyota_Sienna_2013_26_17_260_35_6_78_68_200_18_FWD_7_4_Van_AJo.jpg,Toyota,Sienna,2013,AJo.jpg
47231,Toyota_Avalon_2015_39_18_260_35_6_72_57_195_21_FWD_5_4_4dr_AJq.jpg,Toyota,Avalon,2015,AJq.jpg
13212,GMC_Sierra 2500HD_2016_37_17_360_60_8_80_78_nan_nan_RWD_6_4_Pickup_AJr.jpg,GMC,Sierra 2500HD,2016,AJr.jpg
1222,Mercedes-Benz_G Class_2016_139_20_560_55_8_76_76_187_12_AWD_5_4_SUV_AKA.jpg,Mercedes-Benz,G Class,2016,AKA.jpg
57206,Porsche_Cayenne_2015_61_18_240_30_6_78_67_191_20_AWD_5_4_SUV_AKE.jpg,Porsche,Cayenne,2015,AKE.jpg
25591,BMW_2-Series_2014_32_17_240_20_4_69_55_174_23_RWD_4_2_2dr_AKF.jpg,BMW,2-Series,2014,AKF.jpg
59558,BMW_X3_2016_42_18_180_20_4_74_66_183_27_AWD_5_4_SUV_AKG.jpg,BMW,X3,2016,AKG.jpg
39028,Jeep_Wrangler_2016_29_17_280_36_6_73_72_163_17_4WD_4_2_SUV_AKH.jpg,Jeep,Wrangler,2016,AKH.jpg
25080,Honda_Civic_2011_16_15_140_18_4_68_55_175_25_FWD_5_2_2dr_AKM.jpg,Honda,Civic,2011,AKM.jpg
42272,Ford_Flex_2019_40_19_280_35_6_75_68_201_16_AWD_7_4_SUV_AKN.jpg,Ford,Flex,2019,AKN.jpg
38163,Chevrolet_Silverado 2500HD_2015_39_17_360_60_8_80_78_nan_nan_RWD_6_4_Pickup_AKQ.jpg,Chevrolet,Silverado 2500HD,2015,AKQ.jpg
55366,Land Rover_Range Rover Evoque_2019_65_20_280_20_4_74_64_172_21_4WD_5_4_SUV_AKU.jpg,Land Rover,Range Rover Evoque,2019,AKU.jpg
49333,Ford_Escape_2014_27_17_170_16_4_72_66_178_22_4WD_5_4_SUV_AKY.jpg,Ford,Escape,2014,AKY.jpg
33905,Chevrolet_Malibu_2013_24_17_180_24_4_73_57_191_25_FWD_5_4_4dr_AKd.jpg,Chevrolet,Malibu,2013,AKd.jpg
52658,Jaguar_XJ_2010_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_AKi.jpg,Jaguar,XJ,2010,AKi.jpg
46788,Subaru_Crosstrek_2014_24_17_140_20_4_70_63_175_25_AWD_5_4_SUV_AKm.jpg,Subaru,Crosstrek,2014,AKm.jpg
1893,Ford_Expedition_2011_46_20_310_54_8_78_77_nan_14_RWD_8_4_SUV_AKn.jpg,Ford,Expedition,2011,AKn.jpg
37535,Aston Martin_Vanquish_2015_283_20_560_60_12_81_50_186_nan_RWD_2_2_2dr_AKo.jpg,Aston Martin,Vanquish,2015,AKo.jpg
43154,Cadillac_Escalade_2013_63_18_400_62_8_79_75_nan_14_RWD_7_4_SUV_AKo.jpg,Cadillac,Escalade,2013,AKo.jpg
13878,Honda_Fit_2019_18_16_120_15_4_67_60_161_31_FWD_5_4_4dr_AKt.jpg,Honda,Fit,2019,AKt.jpg
23549,Jaguar_XJ_2014_77_19_340_30_6_74_57_201_16_AWD_5_4_4dr_AKx.jpg,Jaguar,XJ,2014,AKx.jpg
1372,BMW_3-Series_2011_46_17_230_30_6_70_54_181_18_RWD_4_2_Convertible_AKx.jpg,BMW,3-Series,2011,AKx.jpg
16952,Hyundai_Tucson_2011_23_18_170_24_4_71_66_173_20_AWD_5_4_SUV_AKx.jpg,Hyundai,Tucson,2011,AKx.jpg
54795,Chevrolet_Camaro_2014_31_18_320_36_6_75_54_190_17_RWD_4_2_Convertible_AKy.jpg,Chevrolet,Camaro,2014,AKy.jpg
39066,GMC_Sierra 1500_2013_46_20_400_62_8_80_73_nan_13_RWD_5_4_Pickup_AKy.jpg,GMC,Sierra 1500,2013,AKy.jpg
20566,Ford_Expedition_2016_59_20_360_35_6_78_77_206_16_RWD_8_4_SUV_ALC.jpg,Ford,Expedition,2016,ALC.jpg
10714,Dodge_Challenger_2017_37_20_480_64_8_75_57_197_14_RWD_5_2_2dr_ALH.jpg,Dodge,Challenger,2017,ALH.jpg
36272,Lincoln_MKZ_2020_42_19_180_20_4_73_58_194_42_FWD_5_4_4dr_ALO.jpg,Lincoln,MKZ,2020,ALO.jpg
12009,Ford_Mustang_2012_34_18_410_50_8_73_56_188_17_RWD_4_2_Convertible_ALV.jpg,Ford,Mustang,2012,ALV.jpg
14292,Cadillac_ATS_2015_44_18_270_20_4_72_55_183_nan_AWD_4_2_2dr_ALZ.jpg,Cadillac,ATS,2015,ALZ.jpg
54463,Acura_MDX_2019_44_18_290_35_6_77_67_196_20_FWD_7_4_SUV_ALa.jpg,Acura,MDX,2019,ALa.jpg
57288,Hyundai_Santa Fe_2017_34_18_290_33_6_74_66_193_18_FWD_6_4_SUV_ALb.jpg,Hyundai,Santa Fe,2017,ALb.jpg
35499,Toyota_Camry_2013_22_16_170_25_4_71_57_189_25_FWD_5_4_4dr_ALg.jpg,Toyota,Camry,2013,ALg.jpg
25163,Mercedes-Benz_GLE Class_2016_99_20_550_55_8_75_69_191_13_AWD_5_4_SUV_ALk.jpg,Mercedes-Benz,GLE Class,2016,ALk.jpg
8835,Lincoln_MKZ_2017_49_19_240_20_4_73_58_194_20_AWD_5_4_4dr_ALn.jpg,Lincoln,MKZ,2017,ALn.jpg
14843,Bentley_Mulsanne_2011_285_20_500_67_8_75_59_219_11_RWD_5_4_4dr_ALo.jpg,Bentley,Mulsanne,2011,ALo.jpg
19833,Mazda_CX-5_2013_28_19_150_20_4_72_67_179_25_AWD_5_4_SUV_ALs.jpg,Mazda,CX-5,2013,ALs.jpg
59313,Ram_1500_2014_35_20_300_36_6_79_76_229_17_RWD_6_4_Pickup_ALu.jpg,Ram,1500,2014,ALu.jpg
51849,Toyota_Highlander_2020_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_ALy.jpg,Toyota,Highlander,2020,ALy.jpg
60242,Mitsubishi_Mirage_2015_14_14_740_12_3_65_59_148_37_FWD_5_4_4dr_ALy.jpg,Mitsubishi,Mirage,2015,ALy.jpg
25117,BMW_Z4_2011_47_17_250_30_6_70_50_167_18_RWD_2_2_Convertible_AMB.jpg,BMW,Z4,2011,AMB.jpg
29828,Toyota_RAV4_2011_23_16_170_25_4_71_66_181_21_4WD_5_4_SUV_AMG.jpg,Toyota,RAV4,2011,AMG.jpg
41981,Jeep_Wrangler_2014_28_18_280_36_6_73_72_163_nan_4WD_4_2_SUV_AMG.jpg,Jeep,Wrangler,2014,AMG.jpg
5129,Honda_Pilot_2017_33_18_280_35_6_78_69_194_19_FWD_8_4_SUV_AMH.jpg,Honda,Pilot,2017,AMH.jpg
50435,FIAT_500L_2017_23_17_160_14_4_69_65_167_22_FWD_5_4_4dr_AMI.jpg,FIAT,500L,2017,AMI.jpg
63876,Alfa Romeo_4C_2015_63_17_230_17_4_73_46_157_nan_RWD_2_2_Convertible_AMN.jpg,Alfa Romeo,4C,2015,AMN.jpg
18178,GMC_Sierra 1500_2011_43_20_400_62_8_80_73_nan_13_RWD_5_4_Pickup_AMO.jpg,GMC,Sierra 1500,2011,AMO.jpg
6996,Honda_CR-V_2014_25_17_180_24_4_71_64_178_23_FWD_5_4_SUV_AMQ.jpg,Honda,CR-V,2014,AMQ.jpg
56356,Mitsubishi_Outlander Sport_2020_26_18_140_20_4_71_64_171_23_4WD_5_4_SUV_AMS.jpg,Mitsubishi,Outlander Sport,2020,AMS.jpg
25654,Ford_Ranger_2010_22_15_200_40_6_69_66_nan_15_RWD_4_2_Pickup_AMS.jpg,Ford,Ranger,2010,AMS.jpg
1298,Mercedes-Benz_CLS Class_2019_79_19_420_30_6_74_56_199_21_AWD_5_4_4dr_AMW.jpg,Mercedes-Benz,CLS Class,2019,AMW.jpg
51569,Audi_A3_2015_35_17_170_18_4_nan_55_175_24_FWD_4_2_Convertible_AMX.jpg,Audi,A3,2015,AMX.jpg
3711,Volkswagen_Jetta_2013_16_15_110_20_4_70_57_182_24_FWD_5_4_4dr_AMY.jpg,Volkswagen,Jetta,2013,AMY.jpg
33237,Toyota_Tundra_2013_27_18_270_40_6_79_75_nan_16_RWD_6_4_Pickup_AMY.jpg,Toyota,Tundra,2013,AMY.jpg
20063,Ford_F-150_2011_26_17_300_37_6_79_74_nan_17_RWD_3_2_Pickup_AMc.jpg,Ford,F-150,2011,AMc.jpg
18075,Hyundai_Accent_2015_15_14_130_16_4_66_57_172_26_FWD_5_4_4dr_AMf.jpg,Hyundai,Accent,2015,AMf.jpg
58332,Mazda_MAZDA6_2014_29_19_180_25_4_72_57_191_26_FWD_5_4_4dr_AMf.jpg,Mazda,MAZDA6,2014,AMf.jpg
15416,Ford_Fusion_2016_22_16_170_25_4_72_58_191_22_FWD_5_4_4dr_AMg.jpg,Ford,Fusion,2016,AMg.jpg
63230,Chevrolet_Traverse_2011_31_17_280_36_6_78_70_205_16_AWD_8_4_SUV_AMl.jpg,Chevrolet,Traverse,2011,AMl.jpg
56825,Kia_Soul_2017_22_18_200_16_4_70_63_163_26_FWD_5_4_4dr_AMn.jpg,Kia,Soul,2017,AMn.jpg
32548,Nissan_Rogue Sport_2019_23_16_140_20_4_72_63_172_24_AWD_5_4_SUV_AMo.jpg,Nissan,Rogue Sport,2019,AMo.jpg
49276,Chevrolet_Suburban_2019_50_18_350_53_8_80_74_nan_15_RWD_8_4_SUV_AMp.jpg,Chevrolet,Suburban,2019,AMp.jpg
20265,BMW_2-Series_2015_37_17_240_20_4_69_55_174_23_RWD_4_2_Convertible_AMq.jpg,BMW,2-Series,2015,AMq.jpg
601,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AMs.jpg,Chrysler,300,2015,AMs.jpg
17817,Ram_2500_2014_38_18_380_57_8_79_74_237_nan_RWD_6_4_Pickup_AMu.jpg,Ram,2500,2014,AMu.jpg
48999,Toyota_Sienna_2020_31_17_290_35_6_78_68_200_19_FWD_7_4_Van_ANB.jpg,Toyota,Sienna,2020,ANB.jpg
7626,Hyundai_Accent_2012_15_14_130_16_4_66_57_172_nan_FWD_5_4_4dr_ANG.jpg,Hyundai,Accent,2012,ANG.jpg
16129,Hyundai_Elantra_2013_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_ANH.jpg,Hyundai,Elantra,2013,ANH.jpg
36551,Ford_Taurus_2019_39_19_280_35_6_76_60_202_17_AWD_5_4_4dr_ANM.jpg,Ford,Taurus,2019,ANM.jpg
58885,Chevrolet_Traverse_2019_53_20_310_36_6_78_70_204_17_AWD_7_4_SUV_ANO.jpg,Chevrolet,Traverse,2019,ANO.jpg
11664,Volvo_V60_2017_61_20_360_20_4_73_58_182_20_AWD_5_4_4dr_ANQ.jpg,Volvo,V60,2017,ANQ.jpg
31897,Subaru_Crosstrek_2016_25_17_140_20_4_70_63_175_26_AWD_5_4_SUV_ANR.jpg,Subaru,Crosstrek,2016,ANR.jpg
41693,Acura_NSX_2020_157_19_570_35_6_76_47_176_21_AWD_2_2_2dr_ANS.jpg,Acura,NSX,2020,ANS.jpg
34524,Honda_CR-V_2017_26_18_190_15_4_73_66_180_28_FWD_5_4_SUV_ANT.jpg,Honda,CR-V,2017,ANT.jpg
17922,BMW_X6_2017_62_19_300_30_6_78_66_192_18_RWD_5_4_SUV_ANU.jpg,BMW,X6,2017,ANU.jpg
24060,INFINITI_Q50_2016_35_17_200_20_4_71_57_188_22_AWD_5_4_4dr_ANV.jpg,INFINITI,Q50,2016,ANV.jpg
331,MINI_Clubman_2014_21_15_120_16_4_66_56_155_28_FWD_4_3_3dr_ANa.jpg,MINI,Clubman,2014,ANa.jpg
58559,Volvo_XC60_2011_42_20_300_30_6_74_67_182_17_AWD_5_4_SUV_ANc.jpg,Volvo,XC60,2011,ANc.jpg
632,Audi_A4_2017_37_17_250_20_4_72_56_186_25_FWD_5_4_4dr_ANd.jpg,Audi,A4,2017,ANd.jpg
33978,Aston Martin_Vantage_2013_136_19_420_47_8_73_50_172_13_RWD_2_2_Convertible_ANe.jpg,Aston Martin,Vantage,2013,ANe.jpg
60097,GMC_Terrain_2019_39_19_250_20_4_72_65_182_21_AWD_5_4_SUV_ANj.jpg,GMC,Terrain,2019,ANj.jpg
11537,BMW_Z4_2019_49_18_250_20_4_73_51_170_25_RWD_2_2_Convertible_ANj.jpg,BMW,Z4,2019,ANj.jpg
49418,Mercedes-Benz_E Class_2016_62_18_320_30_6_70_55_185_20_RWD_4_2_Convertible_ANk.jpg,Mercedes-Benz,E Class,2016,ANk.jpg
321,Hyundai_Elantra_2012_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_ANk.jpg,Hyundai,Elantra,2012,ANk.jpg
29043,Kia_Cadenza_2019_44_19_290_33_6_73_57_195_20_FWD_5_4_4dr_ANs.jpg,Kia,Cadenza,2019,ANs.jpg
20887,Nissan_Leaf_2019_29_16_140_nan_nan_70_61_176_nan_FWD_5_4_4dr_ANt.jpg,Nissan,Leaf,2019,ANt.jpg
25974,BMW_2-Series_2019_41_17_240_20_4_69_55_174_23_RWD_4_2_Convertible_ANw.jpg,BMW,2-Series,2019,ANw.jpg
1121,Chevrolet_Corvette_2017_69_19_460_62_8_77_48_177_16_RWD_2_2_Convertible_ANx.jpg,Chevrolet,Corvette,2017,ANx.jpg
56150,Ram_1500_2011_32_20_390_57_8_79_75_nan_14_RWD_6_4_Pickup_ANz.jpg,Ram,1500,2011,ANz.jpg
12232,Toyota_RAV4_2017_25_17_170_25_4_72_67_183_nan_AWD_5_4_SUV_AOD.jpg,Toyota,RAV4,2017,AOD.jpg
242,Toyota_RAV4_2016_25_17_170_25_4_72_65_181_22_AWD_5_4_SUV_AOH.jpg,Toyota,RAV4,2016,AOH.jpg
35020,Tesla_Model S_2017_94_19_nan_nan_nan_77_56_196_nan_AWD_5_4_4dr_AOI.jpg,Tesla,Model S,2017,AOI.jpg
33777,Buick_Enclave_2012_38_18_280_36_6_79_72_201_16_AWD_7_4_SUV_AOM.jpg,Buick,Enclave,2012,AOM.jpg
15360,Nissan_370Z_2014_31_18_330_37_6_72_51_167_19_RWD_2_2_2dr_AOO.jpg,Nissan,370Z,2014,AOO.jpg
62349,Audi_Q3_2017_31_18_200_20_4_72_62_172_20_FWD_5_4_SUV_AOQ.jpg,Audi,Q3,2017,AOQ.jpg
5992,Kia_Optima_2012_25_17_270_20_4_72_57_190_22_FWD_5_4_4dr_AOU.jpg,Kia,Optima,2012,AOU.jpg
44040,Chevrolet_Spark_2017_17_15_980_14_4_62_58_143_30_FWD_4_4_4dr_AOX.jpg,Chevrolet,Spark,2017,AOX.jpg
58295,Bentley_Flying Spur_2017_205_20_520_40_8_78_58_208_14_AWD_5_4_4dr_AOY.jpg,Bentley,Flying Spur,2017,AOY.jpg
29893,Toyota_4Runner_2013_41_20_270_40_6_75_70_189_17_4WD_5_4_SUV_AOd.jpg,Toyota,4Runner,2013,AOd.jpg
59437,Kia_Sportage_2017_27_18_180_24_4_73_65_176_21_AWD_5_4_SUV_AOd.jpg,Kia,Sportage,2017,AOd.jpg
25759,Ford_Fusion_2011_28_17_150_25_4_72_56_190_41_FWD_5_4_4dr_AOf.jpg,Ford,Fusion,2011,AOf.jpg
54823,Mercedes-Benz_SL Class_2019_154_19_570_55_8_73_51_182_15_RWD_2_2_Convertible_AOh.jpg,Mercedes-Benz,SL Class,2019,AOh.jpg
62153,Lincoln_MKZ_2015_37_18_240_20_4_73_58_194_22_AWD_5_4_4dr_AOo.jpg,Lincoln,MKZ,2015,AOo.jpg
2255,Audi_Q7_2010_50_19_220_30_6_78_68_200_17_AWD_7_4_SUV_AOq.jpg,Audi,Q7,2010,AOq.jpg
18406,Jaguar_F-Type_2014_69_18_340_30_6_75_51_176_20_RWD_2_2_Convertible_AOq.jpg,Jaguar,F-Type,2014,AOq.jpg
28840,Audi_A8_2013_72_19_330_30_6_76_57_202_18_AWD_5_4_4dr_AOq.jpg,Audi,A8,2013,AOq.jpg
21040,Cadillac_CT6_2020_58_19_330_36_6_74_58_205_18_AWD_5_4_4dr_AOt.jpg,Cadillac,CT6,2020,AOt.jpg
49534,Acura_RLX_2017_65_19_370_35_6_74_57_196_29_AWD_5_4_4dr_AOx.jpg,Acura,RLX,2017,AOx.jpg
34478,Kia_Soul_2015_20_18_160_20_4_70_63_163_23_FWD_5_4_4dr_APC.jpg,Kia,Soul,2015,APC.jpg
38086,Toyota_Avalon_2017_42_17_200_25_4_72_57_195_40_FWD_5_4_4dr_APD.jpg,Toyota,Avalon,2017,APD.jpg
58432,Toyota_Mirai_2016_57_17_150_nan_nan_71_60_192_nan_FWD_4_4_4dr_APH.jpg,Toyota,Mirai,2016,APH.jpg
17192,GMC_Sierra 1500_2016_36_17_280_43_6_80_74_nan_18_RWD_6_4_Pickup_API.jpg,GMC,Sierra 1500,2016,API.jpg
37805,Volvo_S90_2019_49_18_250_20_4_74_57_200_22_AWD_5_4_4dr_APP.jpg,Volvo,S90,2019,APP.jpg
33684,BMW_Z4_2015_48_17_240_20_4_70_50_166_22_RWD_2_2_Convertible_APR.jpg,BMW,Z4,2015,APR.jpg
22457,Chevrolet_Volt_2011_40_17_- 0_14_4_70_56_177_35_FWD_4_4_4dr_APU.jpg,Chevrolet,Volt,2011,APU.jpg
54783,Mazda_CX-5_2016_29_19_180_25_4_72_65_178_24_AWD_5_4_SUV_APW.jpg,Mazda,CX-5,2016,APW.jpg
57296,Nissan_370Z_2016_31_18_330_37_6_72_51_167_19_RWD_2_2_2dr_APg.jpg,Nissan,370Z,2016,APg.jpg
44984,Toyota_RAV4_2019_33_19_200_25_4_73_68_181_25_AWD_5_4_SUV_APk.jpg,Toyota,RAV4,2019,APk.jpg
63139,GMC_Canyon_2016_26_16_200_25_4_74_70_nan_20_RWD_5_4_Pickup_APm.jpg,GMC,Canyon,2016,APm.jpg
34714,Bentley_Bentayga_2017_229_21_600_60_12_78_68_202_12_AWD_5_4_SUV_APo.jpg,Bentley,Bentayga,2017,APo.jpg
43763,Ford_Flex_2017_40_19_280_35_6_75_68_201_nan_AWD_7_4_SUV_APp.jpg,Ford,Flex,2017,APp.jpg
24872,Chevrolet_Colorado_2011_23_16_180_29_4_67_65_nan_18_RWD_6_4_Pickup_APp.jpg,Chevrolet,Colorado,2011,APp.jpg
16134,Audi_R8_2011_136_19_430_42_8_75_49_174_13_AWD_2_2_Convertible_APs.jpg,Audi,R8,2011,APs.jpg
60831,Mercedes-Benz_C Class_2013_37_17_200_18_4_69_54_180_21_RWD_5_2_2dr_APt.jpg,Mercedes-Benz,C Class,2013,APt.jpg
39565,Subaru_WRX_2019_33_18_260_20_4_70_58_180_18_AWD_5_4_4dr_AQF.jpg,Subaru,WRX,2019,AQF.jpg
51500,Toyota_Tundra_2014_32_18_310_46_8_79_75_228_nan_RWD_6_4_Pickup_AQH.jpg,Toyota,Tundra,2014,AQH.jpg
42550,Hyundai_Sonata_2011_27_18_270_20_4_72_57_189_22_FWD_5_4_4dr_AQJ.jpg,Hyundai,Sonata,2011,AQJ.jpg
34996,Ford_Expedition_2015_58_20_360_35_6_78_77_206_16_RWD_8_4_SUV_AQJ.jpg,Ford,Expedition,2015,AQJ.jpg
26149,Jaguar_XF_2014_46_18_240_20_4_71_57_195_19_RWD_5_4_4dr_AQJ.jpg,Jaguar,XF,2014,AQJ.jpg
7288,Toyota_Yaris_2019_16_15_100_15_4_66_58_171_32_FWD_5_4_4dr_AQK.jpg,Toyota,Yaris,2019,AQK.jpg
35389,Volkswagen_Passat_2010_27_17_200_20_4_71_58_188_22_FWD_5_4_4dr_AQM.jpg,Volkswagen,Passat,2010,AQM.jpg
59114,Dodge_Challenger_2011_24_18_300_36_6_75_57_197_18_RWD_5_2_2dr_AQN.jpg,Dodge,Challenger,2011,AQN.jpg
13521,Volvo_S90_1998_34_16_180_29_6_68_56_191_18_RWD_5_4_4dr_AQP.jpg,Volvo,S90,1998,AQP.jpg
21985,Ford_Explorer_2020_34_18_300_23_4_78_69_198_20_4WD_7_4_SUV_AQS.jpg,Ford,Explorer,2020,AQS.jpg
33545,Rolls-Royce_Phantom_2017_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_AQW.jpg,Rolls-Royce,Phantom,2017,AQW.jpg
7268,Lexus_IS_2019_41_17_260_35_6_71_56_184_19_AWD_5_4_4dr_AQW.jpg,Lexus,IS,2019,AQW.jpg
41355,Jaguar_XJ_2011_72_19_380_50_8_74_57_201_16_RWD_5_4_4dr_AQX.jpg,Jaguar,XJ,2011,AQX.jpg
